SMOG,ARI,LFP,MDD,SRP,SPD,SCC,SVL,EPD,ECC,EVL,story_id,prompt_id,model,label
-1.194951789434222,-0.4723407602486562,-0.1687878542366902,-0.5387033879682086,-0.7931359531801252,-0.3093995567197571,2.000820461540626,-0.6410824904759604,-0.6899010175428237,1.002804550966785,-0.5645836476703583,388,4,GPT-2 (tag),0
0.2640471912924162,-0.2030536019592256,-0.9230305530123126,1.6012500500210594,-2.106853694802818,-1.6584058005937632,0.2942806127691746,-0.9665451519677536,1.9955560657474591,0.5282303265480485,1.2712172165941245,389,5,GPT-2 (tag),0
-1.0360024388959204,-1.6807934654132075,-0.0732416434081424,-1.948388722551972,-1.6454796455765728,-1.201408659366816,0.6721494316456593,-0.4817805435986089,-1.4093067945808233,-0.3363688022886458,-0.3769006798944622,390,6,GPT-2 (tag),0
-1.009948373158509,-1.2441498108922944,-0.9620888196731262,1.2193383855097342,-1.4036816683847302,-0.8770113969589082,0.3168394382825195,-0.1662922487188777,1.0337486081628022,0.8730714381385651,-0.2176516340286918,393,9,GPT-2 (tag),0
-1.7554785073799373,-1.4142153326174438,-0.9369357903520008,0.5297012722933063,-1.9387031996039183,-1.7554449043531608,0.3029216198799377,-0.4004414137363162,1.383603096021733,-0.4872445224437468,0.1619762092814409,394,10,GPT-2 (tag),0
-1.6766847353689474,-1.5137459479598965,-0.7993118954312044,0.1762689915095948,-0.8094876862579002,-1.0422167762134766,1.4914523728764515,-1.2418653186389057,0.2260479319051081,1.2043908599370474,0.7376518094752587,397,13,GPT-2 (tag),0
-1.3493236978693977,-1.1656915945307886,-0.9469524834444843,-2.146871149818125,-1.9718936020948747,-1.072481823024045,0.7109778165022752,-0.1291328953485206,-0.354197689955909,0.0312110422441309,0.2407260869654129,398,14,GPT-2 (tag),0
-0.7435498114802557,-0.7148361787588365,-0.8798493498927517,0.6165619063682746,-0.3161608501294069,0.4829481174807312,0.4849880533240838,-0.2441321874560501,-0.4826934948966543,-0.0679723875810293,-0.1048382995597707,402,18,GPT-2 (tag),0
-1.3995859430912696,-1.8695238452470464,-1.1633130542421275,-0.8802629827128078,-1.223798125039444,-0.8315006933012429,1.8758608463525448,-0.175280016680202,-1.5614465793625028,-0.6806225435911338,-0.8917645813274742,403,19,GPT-2 (tag),0
-1.5281907734640947,0.2349986278477623,-1.1633130542421275,4.58080172397274,-1.9806846295673248,-0.9360221445894552,-0.0118333807718173,0.5217909858874794,0.3956469869072959,-1.3321405904722967,-0.8985709116281081,406,22,GPT-2 (tag),0
-1.04687859799133,-0.8828440695961961,-1.1633130542421275,0.2417610538888858,-0.7797119626399734,-0.6835587440161698,1.1146194648477108,-1.107706984024028,-0.2196956679887248,0.6737578184541136,0.0866294967477859,407,23,GPT-2 (tag),0
-0.8757136900682855,-0.678112134076067,-1.0297133575200856,1.1547028228081564,-1.8681096581130072,-1.799391843510462,0.1250300061568732,-0.8488288969597202,1.3905807512042372,0.8767541672228545,0.3257416051597815,411,27,GPT-2 (tag),0
-0.614283511246472,-0.7010157171770868,-0.5794624393135623,-0.299573573905418,-0.8611660429250814,-1.2720001023282943,0.4255344014033631,-0.7539147848685188,-1.232688572130983,-1.066933485809866,-0.6212924650817159,414,30,GPT-2 (tag),0
-0.4227012282063784,-0.7541188643444683,-1.1633130542421275,1.0256038145113815,-1.9034886801286903,-1.8203878527723163,0.3760869551885164,-1.156439699340176,1.6788009143259153,1.6315677660129309,1.000935932039038,416,32,GPT-2 (tag),0
-1.4766777149423926,-0.3684361180299021,-1.1633130542421275,2.2861335786305736,-1.4015447554393488,-0.8018380345922482,2.495156053111843,-0.4582259025706059,-0.6229939913832088,-0.5978907502524244,-0.9599551054609294,418,34,GPT-2 (tag),0
-1.2944201087047236,-1.243915289758704,-0.5880484777683942,-0.9329970040110525,-0.6636412569893196,-1.2599657950464085,0.49347818673845,0.4761023783451773,-2.0463158515218396,-0.8304943449482328,-1.6606254630448962,419,35,GPT-2 (tag),0
-1.8528605951643664,-1.1673918524609936,-0.0477809857949639,-0.8721166878828118,-1.1927933825724246,-2.0623644694292373,1.6997541586252458,-1.1460358452065436,-0.2152425209141082,-0.586848453032398,-0.2133261157067937,420,36,GPT-2 (tag),0
-1.3445345600816812,-1.3978496802293856,-1.0297133575200856,-0.4365408287448051,-1.1090604098300594,-1.0828688826870658,0.1415134646568188,-0.0915717731820196,-0.75914287795181,1.157148637693718,0.0554921258864739,424,40,GPT-2 (tag),0
-1.1003444996322964,-0.8647911842697882,-0.5423925590006375,-0.3717595177890109,-1.4976654253751354,-0.6077025066854228,0.2494692814137428,-0.3729026150437581,-0.1528112606915308,-0.5644512975639601,-0.2075057491412979,437,53,GPT-2 (tag),0
0.290485889687434,-0.4795993745238991,-0.976681416836527,0.7607458817143751,-0.9248185444706828,-0.3351792192329877,0.0187548940734016,0.303100148945537,1.2607379595792372,-0.3034896279109797,0.3472737809239368,440,56,GPT-2 (tag),0
-1.2341138571463957,-0.5863401942119033,-0.0520064860542335,-0.6147313582960904,-0.7008307588390601,-0.8011217954798542,0.3252014164609635,-0.3674728000282899,-0.8558746568337878,-0.5798550766650731,-0.5008458629859157,443,59,GPT-2 (tag),0
-0.7051582055887308,-0.9481703449413194,-0.5178016482980042,-1.137511397991578,-0.5525533747055918,-1.290514134485368,0.8054287986942693,-0.6828808505927055,-0.9198255581096334,-0.1654406553662243,-0.6283850429183581,447,63,GPT-2 (tag),0
-0.2845336287645675,-1.1350759680727636,-0.4995462352339736,-0.1008777793541008,-1.984836613747114,-1.8190169269207213,-0.3490614021508295,0.7228639341452076,-0.9683122615958528,-0.4247587170325391,-0.6403756341489144,449,65,GPT-2 (tag),0
-0.5073701075418354,-0.6126926743284502,-0.4934844378001092,-0.0719722499454983,-0.8541627540458386,-0.716975875368803,-0.1922454285612452,-0.9215509755036612,-0.9413673735635396,0.2767691603306318,-0.1887406328918864,451,67,GPT-2 (tag),0
-0.9547878642781245,-0.5008873822287415,-1.1633130542421275,1.9082216289258256,-2.4708946805646534,-1.6599500459230856,1.238882992715839,-0.2412674740383891,-0.7180288142875527,-0.52043850108202,-0.8913829179461302,464,80,GPT-2 (tag),0
-1.2485563515888098,-1.266905288390982,-0.9066333219572597,-0.4981886367788536,-1.8745591276305336,-1.1070212528236338,1.135956606296885,-0.7164070435598214,-1.5483586543405237,-0.384359263447241,-0.6034178967221069,465,81,GPT-2 (tag),0
-0.2845336287645675,0.3050467312917164,0.8912032903069202,0.8574219802819643,0.0843833974725775,0.9183516911383708,-0.7710580081289886,0.6702585263053172,0.95878159079592,1.8521287427350095,0.3325479354604161,471,87,GPT-2 (tag),0
-0.9798287703081362,-1.1672417397145052,-0.7267283310254549,-0.8707636215095712,-0.1984055072665409,-0.1980866674972848,0.1364148888945377,-0.3012918918538032,-0.968093241981691,0.0449253400953116,-0.3623656661216131,473,89,GPT-2 (tag),0
-0.8633434022695554,-1.5688797183334344,-1.1633130542421275,-2.539444330886157,-0.4222698388569814,-2.043270074104019,1.2572164810664006,0.4311238846011897,0.0020678276759708,-0.5509194262882363,-0.8644438442796016,476,92,GPT-2 (tag),0
0.7819452677063664,0.1347356500038952,-1.0008629246731329,0.355025702485069,0.1459573517220764,-0.1935846886358639,1.8444368827445552,-0.482540991750351,0.6957790550438028,-0.3462310539178994,-0.1532141331451186,478,94,GPT-2 (tag),0
-1.219334175434427,-1.1363666569666373,-1.030077389391263,-0.7984867797084044,-1.0456013989681603,-1.1586430733092952,0.4334709159956611,-0.874701489985231,-0.3807509193840734,0.6909090507191002,0.822667327669627,481,1,GPT-2,0
-0.8072872845390563,-1.2985025423442396,-0.2297094456451378,-1.5894173083876055,-1.0201554501830197,0.1727449724635846,1.3322123160242854,-0.1089293231706209,-1.1431711112128395,0.4563991074776417,-0.1443086542470928,486,6,GPT-2,0
-0.0026010113216044,-0.4132288595025499,-0.6044846085247865,-0.0776471077997595,-0.8378526460349615,-0.2802908761772237,-0.2558446629741915,-0.3259229421732783,-1.0596453452199035,-0.1211796633492603,-0.6553559218666649,493,13,GPT-2,0
-1.6766847353689474,-1.8956785123937003,-0.6953944992156458,-2.673545239775992,-2.467439372345348,-3.776363472890502,6.147196830584315,-0.627115438790918,-1.15700078804828,-0.2580745818997847,-0.069820684321462,494,14,GPT-2,0
-0.902823473281254,-0.3057998510424879,0.7925865057685658,-1.3671015917065596,0.4095805270703712,-0.293881904262144,1.444822704319865,-0.3838718419174511,-0.6663679564597328,0.82657950796042,0.1927001114796304,497,17,GPT-2,0
1.2236985853538025,1.202861120976699,-0.9332072236526342,1.1730667405492916,-1.6055782296567978,-0.2658831686513627,-0.3449861897115082,-0.1359471834465197,1.1780775236431282,0.4141320186214594,0.3675655506987246,498,18,GPT-2,0
-1.5650941786168413,-1.7408350548249851,-0.415645026715104,-0.3152813650862238,-0.5890943604975385,-0.1334559674765892,1.0091982879160375,-0.4572897907724108,-1.5816229316974515,0.4634768967106634,-0.8753212506479048,499,19,GPT-2,0
-1.8410592975928315,-1.5142839523538592,-0.9752457888564838,-0.1788546689540915,-1.9902720853094489,-3.320997239683455,0.9084102616452276,-1.4916554272849178,0.8522882811280188,0.4855916712821934,0.5244292004310951,503,23,GPT-2,0
-0.3710666250286037,-0.9322342271276196,-0.9842013729224668,-0.8101002324517126,-1.1558889493223814,-1.1506657221302603,-0.1431921883625694,-0.2224340281435946,-0.6590582511649903,-0.9676073442030704,-0.4706626505779639,506,26,GPT-2,0
-0.4715443834928143,-1.0932448640063572,-0.553998549565899,-0.4760932845286812,-0.859699336098952,-0.1314662666798454,-0.3701117587032759,-0.1545708394468687,-0.5248486474938933,-0.6668722733669424,-0.2009538610948932,507,27,GPT-2,0
0.3595047947380561,0.3623282047748584,-1.0177848131699032,1.009206891298873,-1.4012741723802962,-0.6729226533250895,-0.5429841490890668,-0.1904918411333008,1.0895327607398586,-0.516834884469655,-0.0384606764876995,510,30,GPT-2,0
-1.0528482689275138,-0.8680043208765492,-0.62300930838282,1.2890383382496773,-1.3834823183711713,-1.2648625675137402,0.1325889166668725,-0.8311106190822569,0.20007314164672,0.4421423807015702,0.0072435134282407,512,32,GPT-2,0
-1.8122024542736197,-1.2588911894786432,-0.5655442400579302,0.7678025483951968,-1.182011236463865,-1.2010043227652016,1.9770879852947116,-1.2353045552474924,0.4140957390735647,-0.0546876573564226,1.0182698106084098,514,34,GPT-2,0
-1.6078319263501843,-1.2039274339292914,-0.4897939220070402,-0.1858270506520784,0.5009622888211732,0.2020159317862841,1.0038906138766217,-0.4717467302771598,-1.6911829655640045,0.3944734181895122,-1.018890292596794,515,35,GPT-2,0
-0.4265542125075842,-0.8426496301867626,-1.0311576785657293,-0.4035973288276071,-0.8036715500598557,-0.8133345192567367,-0.205123937177503,-0.7353368719386427,-0.6719720866762965,0.3416100971817039,-0.0439311849536294,516,36,GPT-2,0
-0.1682110011284464,-0.933834112205768,-0.6154420290290481,-1.3437848921998423,-1.0844315797938042,-0.5196257861738496,0.3060317150821101,-0.5338749219095251,-0.5293151874920426,0.9661918692647974,0.5700379745016995,520,40,GPT-2,0
-1.3995859430912696,-1.8275508067634612,-0.2493412972277848,-2.2095261415810405,-0.4822789624616654,-0.5841250618695357,1.178585315198725,-0.669599409098572,-1.96187097528486,-0.2555674566035826,-0.6231371714248783,524,44,GPT-2,0
-1.7177236867423566,-1.3823131729100742,-1.0095473655620415,-0.3191461420633024,-1.8043066712807805,-1.5435591124815182,0.9686152799463128,-0.8265455779991175,-0.5664777866760917,0.7636316898163725,0.1838582431451618,529,49,GPT-2,0
-0.1712947911596654,-0.6671131088167579,-0.5130804877492108,-1.018318622777083,-0.7618699592520084,-0.6794425883323134,-0.7451902480503838,-0.7315093823979949,-0.7815840008036611,0.3928918609194703,0.3803830792555259,531,51,GPT-2,0
-1.1087624646287528,-0.0554648610479326,-0.9981188346466296,0.2388036334131319,-0.7875508168179639,-0.3153548899826905,2.7619867316886424,-0.4674234691635198,0.0882224284237272,-0.0492715559194773,-0.1592253314012861,533,53,GPT-2,0
-0.6395544638512813,-0.7925121313256757,-0.5718111711743775,-1.2028869854244388,-1.4122843582977451,-1.4470436385499432,1.8959836564927552,-0.7301947380841141,-1.2085795160770405,-0.5456454379776602,-0.1207409404491029,536,56,GPT-2,0
-1.5585736509687949,-1.7793464638642549,-1.0401455756520337,-0.5575377119324396,-1.7857164963680725,-1.2547677280279252,0.5692032930821701,-0.9340998558229134,0.1959981974869181,1.0932424581136564,1.9290458596222309,542,62,GPT-2,0
-0.4996126188350628,-0.7612297693049848,-0.6643590848516445,-0.9590827508946808,-1.0077051900651368,-0.5896648623602461,0.3355848369625719,-0.1039978438401499,-0.30313284572241,-0.400529995577053,-0.3211142156546857,543,63,GPT-2,0
-0.4614810964451093,-0.5401701707887892,-0.8024459767493796,-2.7959888751971196,0.1631850950674288,-1.698566903738803,0.1705673497469152,-0.180017480515397,-1.554671572631083,-0.1237289533418266,-0.5690045818375924,545,65,GPT-2,0
-0.8757136900682855,-0.6292461197961019,-1.1633130542421275,-0.1559855175314042,-1.2559998755933377,-2.053630549091651,0.8950510419795993,-0.9481436692847792,0.0817287132863599,0.2832770171908157,0.2487728232554148,549,69,GPT-2,0
-0.97098501423066,-1.0993756237789916,-1.1633130542421275,-1.2154112048575765,-1.3895634991179924,-1.8659475144116615,0.4469790290836594,-0.7683803362252342,-1.839870153408625,0.208283359643764,-1.3034521486705,560,80,GPT-2,0
-0.9798287703081362,-1.397769861428591,-1.038891962638394,-0.4266005160757911,-1.4782066316824325,-0.9818190477961164,1.187970090749361,-1.3924938841688193,0.428195448822929,1.9129416024902235,1.6951816227037146,561,81,GPT-2,0
0.05939853820644,-0.3141172341923335,-0.6375336026263496,-0.6802610256285997,-0.9876057961548472,-1.0480540874062123,0.5254330196089804,-0.0988024464308179,-0.5407389260932441,-0.9493099223674404,-0.1816162497734653,567,87,GPT-2,0
-1.454637766986399,-1.5764853399701872,-0.5025361758601364,-0.843742717933216,-0.5638155841265214,-1.5280826027034633,-0.0099341017354068,-0.453490198192313,0.0040365983061548,0.4289650947793239,1.0855697868520635,569,89,GPT-2,0
-1.073345577125911,-1.528156587325306,-0.553998549565899,-2.1964843074359486,-0.3910638439739991,-1.1347491295898262,-0.0461721639851995,-0.7099657537125302,-0.585295253058909,0.4790773560613129,0.1857983653336601,571,91,GPT-2,0
-1.310621783156879,-1.6365903484941036,-0.4269050873706315,-1.2216586088815216,-1.5411435232428252,-0.8412865575414346,0.7531693986948201,-0.4690047926543789,-0.64517072286084,0.6870183663417642,0.470710079506932,573,93,GPT-2,0
-0.2322587972479313,-0.3459525780207937,-0.9004233284342387,-0.4013474170222172,-0.6304986659520032,-0.5405391839655358,-0.2979393696514563,-0.5142772505624396,0.1990082570508872,0.8088312904447703,0.8716156563269909,574,94,GPT-2,0
-0.2322587972479313,-0.167927353473226,0.422551453874651,0.5158551186564004,1.1263116458682765,0.2043586735575148,-0.8999061496745435,0.7651945109307591,-0.0591712297631615,-1.0587275806812069,-0.745078621764276,1100,0,Qwen2.5-7B,0
-0.5617988993577324,0.3628495091822832,-1.1633130542421275,0.7194596221016437,-0.2687300111286571,-0.6684028224835183,-0.800789940696727,-0.1836004251860364,1.801854076031804,-0.7208857925141531,-0.2992639870727434,1101,1,Qwen2.5-7B,0
-0.5954144025819421,-0.2790748286087094,-0.4934844378001092,-1.121970197565469,0.6290063127275057,0.113501412777651,-0.8532567153703003,1.3956361826708783,-0.2223168544515492,-1.533016245782434,-1.5813985061342442,1102,4,Qwen2.5-7B,0
0.6766092471050954,0.4711619930488601,0.1131274216684654,-0.7794061519959173,0.7853253463304288,0.2214121237134659,0.4694290855018249,-1.7790065254035796,-0.0644621178709959,0.9837185884107584,1.5773430537137645,1103,5,Qwen2.5-7B,0
1.3516899423472122,1.3995806920424871,0.89987213564257,1.1127539279654253,1.9645979557750937,1.1168000754756606,-0.4523656576616793,0.4993114634235185,-1.5014534567165545,-0.7360309463711912,-1.349251754431776,1104,6,Qwen2.5-7B,0
0.5444340965006037,-0.1040598083480632,-0.07670218756952,0.9509322436885702,1.7821796913023882,0.7316715272473842,-1.2707335024069406,2.130956159866716,-1.0976477241509568,-1.7674953193237302,-1.4081551362858618,1105,9,Qwen2.5-7B,0
1.370980200214112,2.440336266757738,1.3062570972865255,1.4363493407661598,0.9097563433919544,1.4561245026742504,-1.7254699170014691,2.671320375209549,1.2821580778443071,-1.6261559738456477,-1.4720519473791975,1106,10,Qwen2.5-7B,0
0.4826194686751654,1.148471266655848,0.0293086286912221,0.8154929421643988,1.0270881222999824,-0.1786778663496862,-0.6869364212915967,-0.2690251868457308,1.567277811560752,0.5779128035659472,0.0583227959647752,1107,13,Qwen2.5-7B,0
0.3341024277275116,0.4393206164040716,0.6094055802086521,0.4600129056783653,0.0434231606893721,0.2883503946878414,-0.2246507993101172,-0.3419084118480799,-0.9102194991354524,-0.2233308270989966,-0.891764581327474,1108,14,Qwen2.5-7B,0
-1.2944201087047236,-0.3329836820548469,2.2882744046002723,-0.5315383095312316,0.5310287020048217,0.0713514734539271,-1.567748044478902,2.2539387163010023,-0.4458816470829589,-1.5623157351825705,-1.4277789951432975,1109,17,Qwen2.5-7B,0
1.5348244866257776,1.372598857586209,0.0777399660692261,0.6134651698810829,0.9440124299381498,0.5213152114094871,-0.4716617737277078,-0.5938781177107576,-0.4399264901701837,2.364180576042128,-0.0658450240991292,1110,18,Qwen2.5-7B,0
0.7155808065005014,0.1908891248094658,-0.3972949497992972,0.1650771121098203,0.5913048965572529,-0.3011080302917254,0.292694207011658,-1.06509882397676,-0.1877003988413244,-0.3252472491995726,0.2964489406416319,1111,19,Qwen2.5-7B,0
-0.1304379711606092,0.3575605547212251,1.143172275959162,0.0537513662774693,2.197456970982697,1.5625850168087774,-1.2114984615284154,2.323635445912759,-0.2141526375960149,-1.0519297190856214,-1.45080601915105,1112,22,Qwen2.5-7B,0
